train_path,dataset,project,test_path,diff_path,test_path_noDup,class_ratio,class_ratio_noDup,num_neg,num_pos,num_neg_noDup,num_pos_noDup
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.6.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.7.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-0.6_deltaspike-0.7_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-0.7.csv,19.31034483,7,560,29,35,5
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-0.7.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.0.0.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-0.7_deltaspike-1.0.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-1.0.0.csv,20.96428571,12.4,587,28,62,5
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.0.0.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.1.0.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-1.0.0_deltaspike-1.1.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-1.1.0.csv,23.38461538,9.555555556,608,26,86,9
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.1.0.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.2.0.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-1.1.0_deltaspike-1.2.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-1.2.0.csv,25.5,5,612,24,25,5
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.2.0.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.3.0.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-1.2.0_deltaspike-1.3.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-1.3.0.csv,29.71428571,8.75,624,21,70,8
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.3.0.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.4.0.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-1.3.0_deltaspike-1.4.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-1.4.0.csv,26.04166667,6.5,625,24,65,10
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.4.0.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.5.0.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-1.4.0_deltaspike-1.5.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-1.5.0.csv,26.54166667,7,637,24,63,9
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.5.0.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.6.0.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-1.5.0_deltaspike-1.6.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-1.6.0.csv,48.5,22.4,679,14,112,5
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.6.0.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.7.0.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-1.6.0_deltaspike-1.7.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-1.7.0.csv,58,20,696,12,60,3
dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.7.0.csv,IND-JLMIV+R-2020,deltaspike,dataset/original//IND-JLMIV+R-2020/deltaspike/deltaspike-1.8.0.csv,dataset/diff/IND-JLMIV+R-2020/deltaspike-1.7.0_deltaspike-1.8.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/deltaspike/diffToPreviousRelease_deltaspike-1.8.0.csv,89.625,18.33333333,717,8,55,3
dataset/original//IND-JLMIV+R-2020/eagle/eagle-0.3.0.csv,IND-JLMIV+R-2020,eagle,dataset/original//IND-JLMIV+R-2020/eagle/eagle-0.4.0.csv,dataset/diff/IND-JLMIV+R-2020/eagle-0.3.0_eagle-0.4.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/eagle/diffToPreviousRelease_eagle-0.4.0.csv,181.75,82.5,727,4,165,2
dataset/original//IND-JLMIV+R-2020/eagle/eagle-0.4.0.csv,IND-JLMIV+R-2020,eagle,dataset/original//IND-JLMIV+R-2020/eagle/eagle-0.5.0.csv,dataset/diff/IND-JLMIV+R-2020/eagle-0.4.0_eagle-0.5.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/eagle/diffToPreviousRelease_eagle-0.5.0.csv,NA,NA,118,NA,118,NA
dataset/original//IND-JLMIV+R-2020/giraph/giraph-0.1.0.csv,IND-JLMIV+R-2020,giraph,dataset/original//IND-JLMIV+R-2020/giraph/giraph-1.0.0.csv,dataset/diff/IND-JLMIV+R-2020/giraph-0.1.0_giraph-1.0.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/giraph/diffToPreviousRelease_giraph-1.0.0.csv,14.96296296,14.96296296,404,27,404,27
dataset/original//IND-JLMIV+R-2020/giraph/giraph-1.0.0.csv,IND-JLMIV+R-2020,giraph,dataset/original//IND-JLMIV+R-2020/giraph/giraph-1.1.0.csv,dataset/diff/IND-JLMIV+R-2020/giraph-1.0.0_giraph-1.1.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/giraph/diffToPreviousRelease_giraph-1.1.0.csv,49.2,40.26666667,738,15,604,15
dataset/original//IND-JLMIV+R-2020/gora/gora-0.1.csv,IND-JLMIV+R-2020,gora,dataset/original//IND-JLMIV+R-2020/gora/gora-0.2.csv,dataset/diff/IND-JLMIV+R-2020/gora-0.1_gora-0.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/gora/diffToPreviousRelease_gora-0.2.csv,10.55555556,7.166666667,95,9,43,6
dataset/original//IND-JLMIV+R-2020/gora/gora-0.2.csv,IND-JLMIV+R-2020,gora,dataset/original//IND-JLMIV+R-2020/gora/gora-0.3.csv,dataset/diff/IND-JLMIV+R-2020/gora-0.2_gora-0.3_file.csv,./dataset/data_new/IND-JLMIV+R-2020/gora/diffToPreviousRelease_gora-0.3.csv,25.4,16.2,127,5,81,5
dataset/original//IND-JLMIV+R-2020/gora/gora-0.3.csv,IND-JLMIV+R-2020,gora,dataset/original//IND-JLMIV+R-2020/gora/gora-0.4.csv,dataset/diff/IND-JLMIV+R-2020/gora-0.3_gora-0.4_file.csv,./dataset/data_new/IND-JLMIV+R-2020/gora/diffToPreviousRelease_gora-0.4.csv,12.27272727,7,135,11,70,10
dataset/original//IND-JLMIV+R-2020/gora/gora-0.4.csv,IND-JLMIV+R-2020,gora,dataset/original//IND-JLMIV+R-2020/gora/gora-0.5.csv,dataset/diff/IND-JLMIV+R-2020/gora-0.4_gora-0.5_file.csv,./dataset/data_new/IND-JLMIV+R-2020/gora/diffToPreviousRelease_gora-0.5.csv,12,4,156,13,32,8
dataset/original//IND-JLMIV+R-2020/gora/gora-0.5.csv,IND-JLMIV+R-2020,gora,dataset/original//IND-JLMIV+R-2020/gora/gora-0.6.csv,dataset/diff/IND-JLMIV+R-2020/gora-0.5_gora-0.6_file.csv,./dataset/data_new/IND-JLMIV+R-2020/gora/diffToPreviousRelease_gora-0.6.csv,17.88888889,18,161,9,18,1
dataset/original//IND-JLMIV+R-2020/gora/gora-0.6.csv,IND-JLMIV+R-2020,gora,dataset/original//IND-JLMIV+R-2020/gora/gora-0.7.csv,dataset/diff/IND-JLMIV+R-2020/gora-0.6_gora-0.7_file.csv,./dataset/data_new/IND-JLMIV+R-2020/gora/diffToPreviousRelease_gora-0.7.csv,NA,NA,201,NA,135,NA
dataset/original//IND-JLMIV+R-2020/gora/gora-0.7.csv,IND-JLMIV+R-2020,gora,dataset/original//IND-JLMIV+R-2020/gora/gora-0.8.csv,dataset/diff/IND-JLMIV+R-2020/gora-0.7_gora-0.8_file.csv,./dataset/data_new/IND-JLMIV+R-2020/gora/diffToPreviousRelease_gora-0.8.csv,NA,NA,210,NA,45,NA
dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-1.4.0.csv,IND-JLMIV+R-2020,jspwiki,dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-1.5.0.csv,dataset/diff/IND-JLMIV+R-2020/jspwiki-1.4.0_jspwiki-1.5.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/jspwiki/diffToPreviousRelease_jspwiki-1.5.0.csv,12,4,12,1,4,1
dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-1.5.0.csv,IND-JLMIV+R-2020,jspwiki,dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-1.6.0.csv,dataset/diff/IND-JLMIV+R-2020/jspwiki-1.5.0_jspwiki-1.6.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/jspwiki/diffToPreviousRelease_jspwiki-1.6.0.csv,13,7,13,1,7,1
dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-1.6.0.csv,IND-JLMIV+R-2020,jspwiki,dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-1.7.0.csv,dataset/diff/IND-JLMIV+R-2020/jspwiki-1.6.0_jspwiki-1.7.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/jspwiki/diffToPreviousRelease_jspwiki-1.7.0.csv,33,29,33,1,29,1
dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-1.7.0.csv,IND-JLMIV+R-2020,jspwiki,dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-1.8.0.csv,dataset/diff/IND-JLMIV+R-2020/jspwiki-1.7.0_jspwiki-1.8.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/jspwiki/diffToPreviousRelease_jspwiki-1.8.0.csv,38,20,38,1,20,1
dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-1.8.0.csv,IND-JLMIV+R-2020,jspwiki,dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.0.36.csv,dataset/diff/IND-JLMIV+R-2020/jspwiki-1.8.0_jspwiki-2.0.36_file.csv,./dataset/data_new/IND-JLMIV+R-2020/jspwiki/diffToPreviousRelease_jspwiki-2.0.36.csv,102,91,102,1,91,1
dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.0.36.csv,IND-JLMIV+R-2020,jspwiki,dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.10.0.csv,dataset/diff/IND-JLMIV+R-2020/jspwiki-2.0.36_jspwiki-2.10.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/jspwiki/diffToPreviousRelease_jspwiki-2.10.0.csv,116,116,348,3,348,3
dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.10.0.csv,IND-JLMIV+R-2020,jspwiki,dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.2.19.csv,dataset/diff/IND-JLMIV+R-2020/jspwiki-2.10.0_jspwiki-2.2.19_file.csv,./dataset/data_new/IND-JLMIV+R-2020/jspwiki/diffToPreviousRelease_jspwiki-2.2.19.csv,217,217,217,1,217,1
dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.2.19.csv,IND-JLMIV+R-2020,jspwiki,dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.4.56.csv,dataset/diff/IND-JLMIV+R-2020/jspwiki-2.2.19_jspwiki-2.4.56_file.csv,./dataset/data_new/IND-JLMIV+R-2020/jspwiki/diffToPreviousRelease_jspwiki-2.4.56.csv,33.11111111,30.44444444,298,9,274,9
dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.4.56.csv,IND-JLMIV+R-2020,jspwiki,dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.6.0.csv,dataset/diff/IND-JLMIV+R-2020/jspwiki-2.4.56_jspwiki-2.6.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/jspwiki/diffToPreviousRelease_jspwiki-2.6.0.csv,20.41176471,14.3125,347,17,229,16
dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.6.0.csv,IND-JLMIV+R-2020,jspwiki,dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.8.0.csv,dataset/diff/IND-JLMIV+R-2020/jspwiki-2.6.0_jspwiki-2.8.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/jspwiki/diffToPreviousRelease_jspwiki-2.8.0.csv,181.5,144.75,726,4,579,4
dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.8.0.csv,IND-JLMIV+R-2020,jspwiki,dataset/original//IND-JLMIV+R-2020/jspwiki/jspwiki-2.9.0.csv,dataset/diff/IND-JLMIV+R-2020/jspwiki-2.8.0_jspwiki-2.9.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/jspwiki/diffToPreviousRelease_jspwiki-2.9.0.csv,92,91.75,368,4,367,4
dataset/original//IND-JLMIV+R-2020/knox/knox-0.10.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-0.11.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.10.0_knox-0.11.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-0.11.0.csv,23.92307692,7.666666667,622,26,69,9
dataset/original//IND-JLMIV+R-2020/knox/knox-0.11.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-0.12.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.11.0_knox-0.12.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-0.12.0.csv,29.45454545,11.3,648,22,113,10
dataset/original//IND-JLMIV+R-2020/knox/knox-0.12.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-0.13.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.12.0_knox-0.13.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-0.13.0.csv,55.91666667,16.375,671,12,131,8
dataset/original//IND-JLMIV+R-2020/knox/knox-0.13.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-0.14.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.13.0_knox-0.14.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-0.14.0.csv,91.25,24.66666667,730,8,148,6
dataset/original//IND-JLMIV+R-2020/knox/knox-0.14.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-0.3.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.14.0_knox-0.3.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-0.3.0.csv,8.463414634,3.902439024,347,41,160,41
dataset/original//IND-JLMIV+R-2020/knox/knox-0.3.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-0.4.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.3.0_knox-0.4.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-0.4.0.csv,11.33333333,8.916666667,408,36,107,12
dataset/original//IND-JLMIV+R-2020/knox/knox-0.4.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-0.5.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.4.0_knox-0.5.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-0.5.0.csv,9.12244898,3.068965517,447,49,89,29
dataset/original//IND-JLMIV+R-2020/knox/knox-0.5.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-0.6.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.5.0_knox-0.6.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-0.6.0.csv,6.855072464,5.222222222,473,69,94,18
dataset/original//IND-JLMIV+R-2020/knox/knox-0.6.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-0.7.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.6.0_knox-0.7.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-0.7.0.csv,17.4375,7.6,558,32,152,20
dataset/original//IND-JLMIV+R-2020/knox/knox-0.7.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-0.8.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.7.0_knox-0.8.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-0.8.0.csv,17,4.5,561,33,27,6
dataset/original//IND-JLMIV+R-2020/knox/knox-0.8.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-0.9.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.8.0_knox-0.9.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-0.9.0.csv,23.36,7.363636364,584,25,81,11
dataset/original//IND-JLMIV+R-2020/knox/knox-0.9.0.csv,IND-JLMIV+R-2020,knox,dataset/original//IND-JLMIV+R-2020/knox/knox-1.0.0.csv,dataset/diff/IND-JLMIV+R-2020/knox-0.9.0_knox-1.0.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/knox/diffToPreviousRelease_knox-1.0.0.csv,30.75,30.75,738,24,738,24
dataset/original//IND-JLMIV+R-2020/kylin/kylin-0.6.1.csv,IND-JLMIV+R-2020,kylin,dataset/original//IND-JLMIV+R-2020/kylin/kylin-0.7.1.csv,dataset/diff/IND-JLMIV+R-2020/kylin-0.6.1_kylin-0.7.1_file.csv,./dataset/data_new/IND-JLMIV+R-2020/kylin/diffToPreviousRelease_kylin-0.7.1.csv,16.46428571,16.46428571,461,28,461,28
dataset/original//IND-JLMIV+R-2020/kylin/kylin-0.7.1.csv,IND-JLMIV+R-2020,kylin,dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.0.0.csv,dataset/diff/IND-JLMIV+R-2020/kylin-0.7.1_kylin-1.0.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/kylin/diffToPreviousRelease_kylin-1.0.0.csv,20.95652174,19.26086957,482,23,443,23
dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.0.0.csv,IND-JLMIV+R-2020,kylin,dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.1.0.csv,dataset/diff/IND-JLMIV+R-2020/kylin-1.0.0_kylin-1.1.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/kylin/diffToPreviousRelease_kylin-1.1.0.csv,28.64705882,22.75,487,17,364,16
dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.1.0.csv,IND-JLMIV+R-2020,kylin,dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.2.0.csv,dataset/diff/IND-JLMIV+R-2020/kylin-1.1.0_kylin-1.2.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/kylin/diffToPreviousRelease_kylin-1.2.0.csv,29.23529412,22.9375,497,17,367,16
dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.2.0.csv,IND-JLMIV+R-2020,kylin,dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.3.0.csv,dataset/diff/IND-JLMIV+R-2020/kylin-1.2.0_kylin-1.3.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/kylin/diffToPreviousRelease_kylin-1.3.0.csv,47.18181818,37.72727273,519,11,415,11
dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.3.0.csv,IND-JLMIV+R-2020,kylin,dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.5.0.csv,dataset/diff/IND-JLMIV+R-2020/kylin-1.3.0_kylin-1.5.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/kylin/diffToPreviousRelease_kylin-1.5.0.csv,11.31666667,10.8245614,679,60,617,57
dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.5.0.csv,IND-JLMIV+R-2020,kylin,dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.6.0.csv,dataset/diff/IND-JLMIV+R-2020/kylin-1.5.0_kylin-1.6.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/kylin/diffToPreviousRelease_kylin-1.6.0.csv,19.25641026,16.51515152,751,39,545,33
dataset/original//IND-JLMIV+R-2020/kylin/kylin-1.6.0.csv,IND-JLMIV+R-2020,kylin,dataset/original//IND-JLMIV+R-2020/kylin/kylin-2.0.0.csv,dataset/diff/IND-JLMIV+R-2020/kylin-1.6.0_kylin-2.0.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/kylin/diffToPreviousRelease_kylin-2.0.0.csv,21.52631579,14.88235294,818,38,506,34
dataset/original//IND-JLMIV+R-2020/kylin/kylin-2.0.0.csv,IND-JLMIV+R-2020,kylin,dataset/original//IND-JLMIV+R-2020/kylin/kylin-2.1.0.csv,dataset/diff/IND-JLMIV+R-2020/kylin-2.0.0_kylin-2.1.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/kylin/diffToPreviousRelease_kylin-2.1.0.csv,16.01818182,10.48387097,881,55,325,31
dataset/original//IND-JLMIV+R-2020/kylin/kylin-2.1.0.csv,IND-JLMIV+R-2020,kylin,dataset/original//IND-JLMIV+R-2020/kylin/kylin-2.2.0.csv,dataset/diff/IND-JLMIV+R-2020/kylin-2.1.0_kylin-2.2.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/kylin/diffToPreviousRelease_kylin-2.2.0.csv,20.34042553,13.76923077,956,47,358,26
dataset/original//IND-JLMIV+R-2020/lens/lens-2.6.0.csv,IND-JLMIV+R-2020,lens,dataset/original//IND-JLMIV+R-2020/lens/lens-2.7.0.csv,dataset/diff/IND-JLMIV+R-2020/lens-2.6.0_lens-2.7.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/lens/diffToPreviousRelease_lens-2.7.0.csv,NA,NA,201,NA,112,NA
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.1.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.10.0.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.1_mahout-0.10.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.10.0.csv,90.44444444,90.44444444,814,9,814,9
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.10.0.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.11.0.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.10.0_mahout-0.11.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.11.0.csv,206.25,58,825,4,58,1
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.11.0.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.12.0.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.11.0_mahout-0.12.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.12.0.csv,809,NA,809,1,67,NA
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.12.0.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.13.0.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.12.0_mahout-0.13.0_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.13.0.csv,NA,NA,814,NA,61,NA
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.13.0.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.2.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.13.0_mahout-0.2_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.2.csv,16,16,400,25,400,25
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.2.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.3.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.2_mahout-0.3_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.3.csv,23.10344828,22.11111111,670,29,597,27
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.3.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.4.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.3_mahout-0.4_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.4.csv,9.452054795,8.287878788,690,73,547,66
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.4.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.5.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.4_mahout-0.5_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.5.csv,13.66037736,11.55,724,53,462,40
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.5.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.6.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.5_mahout-0.6_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.6.csv,16.17307692,11.03921569,841,52,563,51
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.6.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.7.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.6_mahout-0.7_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.7.csv,20.94736842,12.1875,796,38,195,16
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.7.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.8.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.7_mahout-0.8_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.8.csv,26.45454545,16.375,873,33,524,32
dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.8.csv,IND-JLMIV+R-2020,mahout,dataset/original//IND-JLMIV+R-2020/mahout/mahout-0.9.csv,dataset/diff/IND-JLMIV+R-2020/mahout-0.8_mahout-0.9_file.csv,./dataset/data_new/IND-JLMIV+R-2020/mahout/diffToPreviousRelease_mahout-0.9.csv,48.17647059,21.33333333,819,17,192,9
